ID,Var_ID,Name,Description,ord
WNAI256-2,WNAI256,No ceremony,Redistribution in which there is no ceremonialism of any sort and in which recipients of food and/or chattels are treated about equally,2
WNAI256-3,WNAI256,"Cer w eq treat, food","Redistribution with ceremony in which the donor provides food for the ceremony, and all who attend receive about equal shares regardless of differences in status, rank, or kinship",3
WNAI256-4,WNAI256,"Cer eq,food-chattels",Redistribution in which there is ceremonialism and in which recipients of food and/or chattels are treated about equally,4
WNAI256-5,WNAI256,Cer w diff treatment,"Redistribution in which there is some ceremonialism and in which recipients receive food and/or chattels differentially; e.g., nonkin receive more than kin or vice versa, the people of highest rank receive more than those of lowest rank, the people with the greatest prestige are the first to receive gifts, and so forth",5
WNAI256-6,WNAI256,2 and 4,Both 2 and 4,6
WNAI256-7,WNAI256,2 and 3,Both 2 and 3,7
WNAI257-NA,WNAI257,Missing data,Missing data,99
WNAI257-1,WNAI257,No or few priv prop,No or few privately owned food resources and/or chattels,1
WNAI257-2,WNAI257,No intracommunty use,No intracommunity use of privately owned food resources and/or chattels permitted; therefore no ceremonialism,2
WNAI257-3,WNAI257,No ceremony,No ceremonialism or etiquette is involved in exploiting food resources or using chattels recognized as belonging to others,3
WNAI257-4,WNAI257,Some ceremony,"Some ceremonialism or etiquette is involved in gaining access to the food resources or the use of chattels recognized as belonging to others; e.g., invitations are extended, use is requested, affines are expected to use the resources and/or chattels, and so forth",4
WNAI257-5,WNAI257,3 and 4,Both 3 and 4,5
WNAI258-NA,WNAI258,Missing data,Missing data,99
WNAI258-1,WNAI258,Absent,There is no reciprocity between or among extralocal groups,1
WNAI258-2,WNAI258,"Balanced, donor-rec","Food and/or chattels are predominantly distributed on a balanced or equal basis, i.e., donors and recipients reverse roles on a fairly equal basis and contribute and receive food and/or chattels more or less equally",2
WNAI258-3,WNAI258,Generalized donor,"Food and/or chattels are predominantly distributed on a generalized basis, i.e., people in the local group possess or have access to much more food and/or many more chattels than people in another local group. A pattern obtains where the possessors of plenty are generalized donors and those who possess less are generalized recipients.  The recipients do not reciprocate to the donors in amount",3
WNAI258-4,WNAI258,Negative donor,"Food and/or chattels are predominantly distributed on a negative basis, i.e., people in the local group possess or have access to much more food and/or many more chattels than people in other local groups. A pattern obtains where the possessors of plenty provide for the needy as the exigencies dictate; but the needy recipients, in turn, pay back as negative donors a greater quantity of food and/or chattels to the original donor than they received (The return payment may be deferred for a season or more",4
WNAI258-5,WNAI258,General recipient,Generalized reciprocity (as in #3) in which the local group is the generalized recipient rather than the donor,5
WNAI258-6,WNAI258,Negative recipient,"Negative reciprocity (as in #4) in which the local group is the negative recipient of food and/or chattels from a group that possesses plenty (or from several groups), rather than being the possessors and donors of plenty themselves",6
WNAI258-7,WNAI258,2 and 3,"Both 2 and 3 obtain, neither clearly predominates",7
WNAI258-8,WNAI258,3 and 4,"Both 3 and 4 obtain, none clearly predominates",8
WNAI259-NA,WNAI259,Missing data,Missing data,99
WNAI259-1,WNAI259,Absent,No extralocal redistribution of chattels and/or food involves the local group as donor or as recipient,1
WNAI259-2,WNAI259,"Loc rec, do not give","Members of the local group receive food and/or chattels redistributed by members of other communities (extralocal groups), but the local group does not redistribute--i.e., does not serve as a donor",2
WNAI259-3,WNAI259,"Ind(not kin), redist","Food and/or chattels are collected predominantly by individual persons who are not necessarily lineage, deme, or household heads, and these objects are then redistributed among people from other communities (extralocal residence-groups)",3
WNAI259-4,WNAI259,Kin reps redistribute,"Food and/or chattels are collected predominantly by individual persons who are lineage, deme, or household heads, and these objects are then redistributed among people from other communities (extralocal residence-groups)",4
WNAI259-5,WNAI259,Reps loc grp redist,"Food and/or chattels are collected predominantly by individuals persons who represent the local residence group as a whole (such as chief, village headman, and the like) rather than simply a deme, lineage, or household, and these objects are  then redistributed among people from other communities (extralocal residence-groups)",5
WNAI260-NA,WNAI260,Missing data,Missing data,99
WNAI260-1,WNAI260,No access given,No access to local food resources is given to people from different extralocal groups,1
WNAI260-2,WNAI260,Communal and free,"Most local food resources are viewed as being communal property, or as free and available to all, and access to these resources is extended to people from other communities (extralocal groups)",2
WNAI260-3,WNAI260,"Priv unit,access yes","Most local food resources re viewed as being private properties of units within the local community, such as demes, lineages, or households, yet access to these resources is provided to people from other communities (extralocal groups)",3
WNAI260-4,WNAI260,"Priv ind,access yes","Most local food resources are viewed as being private properties of individuals within the local community, yet access to these resources is provided to people from other communities (extralocal groups)",4
WNAI260-5,WNAI260,2 and 3,"Both 2 and 3 are present, neither clearly predominates",5
WNAI260-6,WNAI260,3 and 4,"Both 3 and 4 are present, neither clearly predominates",6
WNAI261-NA,WNAI261,Missing data,Missing data,99
WNAI261-1,WNAI261,No reciprocity,No intercommunity reciprocity,1
WNAI261-2,WNAI261,No ceremony,"Reciprocity between individuals from different communities, but no ceremonialism of any sort",2
WNAI261-3,WNAI261,Ceremony present,"Ceremonialism is present when food and/or chattels are reciprocated; e.g., the recipient from one community returns food and/or chattels to the original donor in another community in a particular way at an appropriate time",3
WNAI261-4,WNAI261,Rec between leaders,"Reciprocity between ceremonial or political leaders of localized community units, such as patrilineages and patriclans, patridemes, the matriunits, and less structured communities",4
WNAI261-5,WNAI261,2 and 4,Both 2 and 4,5
WNAI261-6,WNAI261,2 and 3,Both 2 and 3,6
WNAI261-7,WNAI261,3 and 4,Both 3 and 4,7
WNAI262-NA,WNAI262,Missing data,Missing data,99
WNAI262-1,WNAI262,No redistribution,No intercommunity redistribution of food and/or chattels,1
WNAI262-2,WNAI262,"No cer, eq treatment",Redistribution among people from more than one community accompanied with no ceremonialism of any sort; the recipients of food and/or chattels are treated about equally by the donor,2
WNAI262-3,WNAI262,Cer w diff treatment,"Redistribution among people from more than one community accompanied with some ceremonialism; recipients receive food and/or chattels differentially, e.g. affines receive more than kin or vice versa, the people of highest rank receive more than people of lesser rank, the people with the greatest prestige are the first to receive gifts, or the people who have traveled the farthest to visit the hosts are the first to receive goods, or they receive the most goods, or both",3
WNAI262-4,WNAI262,Cer w eq treat,Redistribution among people from more than one community accompanied with ceremonialism; the recipients of food and/or chattels are treated about equally by the donor,4
WNAI262-5,WNAI262,2 and 4,Both 2 and 4,5
WNAI263-NA,WNAI263,Missing data,Missing data,99
WNAI263-1,WNAI263,No or few priv prop,No or few privately owned food resources and/or chattels,1
WNAI263-2,WNAI263,No intercommunty use,No intercommunity use of privately owned food resources and/or chattels,2
WNAI263-3,WNAI263,No ceremony,No ceremonialism nor etiquette is involved in allowing people from other communities (extralocal groups) to exploit food resources or use chattels recognized as belonging to the host-group (or members of the host-group),3
WNAI263-4,WNAI263,Some ceremony,"Some ceremonialism or etiquette is involved in allowing people from other communities to exploit food resources or use chattels recognized as belonging to the host-group(or members of the host-group), e.g., invitations are extended, or requests are granted, affines are expected to use the hosts' resources and/or chattels, joint use or exploitation is accompanied by feasting, dancing, and so forth",4
WNAI263-5,WNAI263,3 and 4,Both 3 and 4,5
WNAI264-NA,WNAI264,Missing data,Missing data,99
WNAI264-1,WNAI264,Absent,"Barter or trade, replete with higgle-haggle over value does not occur.",1
WNAI264-2,WNAI264,"Barter,no stnd-hghgl","Barter or trade, but no mention of standardized values or higgle-haggle",2
WNAI264-3,WNAI264,"Gift frnd,barg strng","Barter or trade as reciprocal gift-giving between friends, but with bargaining between strangers",3
WNAI264-4,WNAI264,"Brt w hghgl, nonkin","Barter or trade, replete with higgle-haggle over value for food and/or chattels occurs, but only between people who are not close kin",4
WNAI264-5,WNAI264,Bartr w kin & nonkin,"Barter for food and/or chattels occurs among kin and nonkin, especially between craft specialists and their clients",5
WNAI264-6,WNAI264,4 and 5,Both 4 and 5,6
WNAI265-NA,WNAI265,Missing data,Missing data,99
WNAI265-1,WNAI265,Absent,"No gift exchange occurs, or if it occurs it is negligible",1
WNAI265-2,WNAI265,With any person,Gift exchange regardless of kinship or rank,2
WNAI265-3,WNAI265,Between kin & affines,Gift exchange for food and/or chattels occurs predominantly between kin and affines (exchange may be deferred),3
WNAI265-4,WNAI265,Between similar ranks,Gift exchange for food and/or chattels occurs predominantly between people of similar rank,4
WNAI265-5,WNAI265,3 and 4,"Both 3 and 4 obtain, neither clearly predominating",5
WNAI266-NA,WNAI266,Missing data,Missing data,99
WNAI266-1,WNAI266,Absent,"Barter or trade, replete with higgle-haggle over value, does not occur",1
WNAI266-2,WNAI266,"Barter,no stnd-hghgl","Barter or trade, but no mention of standardized values or higgle-haggle",2
WNAI266-3,WNAI266,"Gift frnd,barg strng","Barter or trade as reciprocal gift-giving between friends, but with bargaining between strangers",3
WNAI266-4,WNAI266,"Brt stndr vl,no hghgl","Barter or trade occurs, but values are standardized and higgle-haggle does not occur",4
WNAI266-5,WNAI266,Barter w higl hagl,"Barter or trade, replete with higgle-haggle over value, does occur",5
WNAI266-6,WNAI266,4 and 5,Both 4 and 5,6
WNAI267-NA,WNAI267,Missing data,Missing data,99
WNAI267-1,WNAI267,Absent,No agents or barter or trade,1
WNAI267-2,WNAI267,Producers w anyone,Intercommunity barter or trade is conducted by producers with anyone who wishes to trade,2
WNAI267-3,WNAI267,Special traders,Intercommunity barter or trade is conducted by specially designated traders,3
WNAI267-4,WNAI267,Btwn trade partners,Intercommunity barter or trade is conducted between trade partners (trade partners may use kinship terms),4
WNAI267-5,WNAI267,Btwn leaders,"Intercommunity barter or trade is conducted by headmen, chiefs, or other permanent leaders",5
WNAI267-6,WNAI267,2 and 3,"Both 2 and 3, neither clearly predominating",6
WNAI267-7,WNAI267,2 and 4,"Both 2 and 4, neither clearly predominating",7
WNAI267-8,WNAI267,3 and 4,"Both 3 and 4, neither clearly predominating",8
WNAI267-9,WNAI267,"2, 3 and 4","2, 3, and 4, none clearly predominating",9
WNAI268-NA,WNAI268,Missing data,Missing data,99
WNAI268-1,WNAI268,Absent,"No gift exchange occurs, or if it occurs it is negligible",1
WNAI268-2,WNAI268,With any person,Gift exchange between individuals in different communities regardless of kinship or rank,2
WNAI268-3,WNAI268,Between kin & affines,Gift exchange occurs predominantly between kin and affines (exchange may be deferred),3
WNAI268-4,WNAI268,Between similar ranks,Gift exchange occurs predominantly between people of similar rank (exchange may be deferred),4
WNAI268-5,WNAI268,3 and 4,"Both 3 and 4 obtain, neither clearly predominating",5
WNAI268-6,WNAI268,Between leaders,"Gift exchange between ceremonial or political leaders of localized communities, such as patrilineages, patrisibs, patridemes, parallel matriunits, and multiple kin-group communities",6
WNAI269-NA,WNAI269,Missing data,Missing data,99
WNAI269-1,WNAI269,Absent or not private,"No gathering sites, or if there are gathering sites, they are not predominantly recognized as private property",1
WNAI269-2,WNAI269,"Private, ambi-units",Gathering sites for key extractive resources are predominantly recognized as property belonging to ambilocal households and/or larger ambilocal units,2
WNAI269-3,WNAI269,"Priv,patribilat unit",Gathering sites for key extractive resources are predominantly recognized as properties belonging to patridemes or patrihouseholds,3
WNAI269-4,WNAI269,"Priv,matribilat unit",Gathering sites for key extractive resources are predominantly recognized as properties belonging to matridemes or matrihouseholds,4
WNAI269-5,WNAI269,"Priv,patrilin or sib",Gathering sites for key extractive resources are predominantly recognized as properties belonging to patrilineages or patrisibs,5
